City,Date,PM2_5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Ahmedabad,2015-12-17,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-18,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-19,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-20,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-21,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-22,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-23,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-24,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-25,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-26,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-27,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-28,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-29,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-30,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-31,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
